feature,shap_win_mean,shap_loss_mean,shap_diff_mean,u_stat,p_value,bh_significant,abs_diff
range_pct_rolling_iqr_2,-4.624583738565104e-05,-5.849297888942226e-05,1.2247141503771218e-05,7527890.5,4.583597455431285e-19,True,1.2247141503771218e-05
illiq_rolling_max_1,-3.3575244870937474e-05,-2.1507017834032864e-05,-1.206822703690461e-05,6752205.5,0.6886307400937953,False,1.206822703690461e-05
imbalance_rolling_iqr_4,-0.00013009382137457994,-0.00014170039666046308,1.1606575285883137e-05,6991308.5,0.002683078217974532,True,1.1606575285883137e-05
return_rolling_var_4,0.00013231437615270506,0.0001438999792357605,-1.1585603083055437e-05,6594739.5,0.17475072507581835,False,1.1585603083055437e-05
squared_return_rolling_min_4,3.3086327536557726e-05,4.4642057989044295e-05,-1.155573045248657e-05,5770354.0,1.0002947687537728e-25,True,1.155573045248657e-05
abs_return_rolling_ptp_48,0.0006920672339285452,0.0006806307999048034,1.1436434023741836e-05,6484987.0,0.010370293675108107,False,1.1436434023741836e-05
close_to_vwap_rolling_mean_24,0.000398929115545674,0.0004101313188397018,-1.1202203294027803e-05,6709634.0,0.9247953713936862,False,1.1202203294027803e-05
buy_ratio_rolling_min_12,-1.0395932249642665e-05,-2.152576951480935e-05,1.1129837265166686e-05,7431744.5,2.2549771164259915e-15,True,1.1129837265166686e-05
imbalance_rolling_min_4,0.00010200929202757193,0.00011263246310809533,-1.0623171080523401e-05,6095907.5,7.820425694695852e-12,True,1.0623171080523401e-05
log_volume_rolling_mean_12,-9.031853733697992e-05,-0.0001008358419120356,1.0517304575055682e-05,7855674.0,7.455158306269818e-36,True,1.0517304575055682e-05
log_volume_rolling_ptp_12,5.63088561266195e-05,6.670626102920552e-05,-1.0397404902586017e-05,4757238.0,2.4607377306929426e-116,True,1.0397404902586017e-05
buy_ratio_rolling_ptp_8,-0.0001685431442626202,-0.00015840453563763175,-1.0138608624988437e-05,6547866.0,0.05450055851311581,False,1.0138608624988437e-05
log_volume_rolling_var_24,-5.203716578702155e-05,-4.2032274281272906e-05,-1.0004891505748646e-05,5842277.0,1.7269700810488864e-22,True,1.0004891505748646e-05
return_lag_5,0.0001868015817857141,0.00017696593919963138,9.835642586082709e-06,7015389.0,0.0010250823627045197,True,9.835642586082709e-06
imbalance_expanding_mean,0.0005054765814511093,0.0005152221377986724,-9.745556347563094e-06,6664631.5,0.5558936557635168,False,9.745556347563094e-06
parkinson_var_rolling_max_96,-0.00019355152805365885,-0.00018424968277556248,-9.301845278096376e-06,6761985.0,0.6305214762154967,False,9.301845278096376e-06
illiq_rolling_mean_8,0.00010711474576964542,0.00011632061008599313,-9.205864316347704e-06,6615458.5,0.258675325756498,False,9.205864316347704e-06
log_volume_rolling_var_2,-1.2903380594021864e-05,-3.771200284160998e-06,-9.132180309860867e-06,7175491.5,4.375923696399313e-07,True,9.132180309860867e-06
log_quote_volume_rolling_max_8,0.000712319708967903,0.0007213711625188124,-9.051453550909332e-06,7046831.5,0.00030458674168523973,True,9.051453550909332e-06
close_to_vwap_rolling_iqr_8,0.00013940898720570907,0.00014842883819283728,-9.019850987128207e-06,7907366.0,5.007316284858932e-39,True,9.019850987128207e-06
log_quote_volume_rolling_var_96,0.00010284443487860592,0.00011168154429678686,-8.837109418180934e-06,6522222.5,0.031140197145275054,False,8.837109418180934e-06
open_gap_return,0.00018692130313377293,0.00017837344111249352,8.547862021279415e-06,6632573.0,0.34162800702920937,False,8.547862021279415e-06
log_quote_volume_rolling_iqr_8,5.695463659540965e-05,4.841329444314051e-05,8.541342152269142e-06,6284815.0,1.7541732559208141e-06,True,8.541342152269142e-06
log_volume_rolling_iqr_2,-5.7062468077020886e-05,-4.858464332424032e-05,-8.477824752780563e-06,8076484.0,3.434499710449017e-53,True,8.477824752780563e-06
log_volume_rolling_ptp_8,-2.658502717417814e-05,-1.818599641982227e-05,-8.399030754355872e-06,6710760.5,0.9330064861206703,False,8.399030754355872e-06
abs_return_rolling_ptp_8,0.00044010384122638045,0.00044839625764157067,-8.29241641519022e-06,6687262.5,0.73366587615386,False,8.29241641519022e-06
range_pct_rolling_ptp_8,2.2129104073896793e-05,3.039720495136822e-05,-8.268100877471428e-06,4470786.5,4.191792254240505e-135,True,8.268100877471428e-06
return_lag_10,-0.00010153779509541915,-0.00010968343470897052,8.14563961355137e-06,6820142.0,0.2360585606700054,False,8.14563961355137e-06
log_volume_rolling_max_96,0.00010738489496966123,0.00011548540472898153,-8.100509759320293e-06,6896581.0,0.04688654713933628,False,8.100509759320293e-06
abs_return_rolling_min_8,-9.532775520221296e-06,-1.4612834508639207e-06,-8.071492069357376e-06,6820809.5,0.2594927163578581,False,8.071492069357376e-06
squared_return_rolling_var_2,3.483575627401287e-05,2.6811255651159084e-05,8.024500622853786e-06,7135441.0,1.954652417066784e-06,True,8.024500622853786e-06
log_quote_volume_rolling_var_48,-0.0001767622497355363,-0.00018457104496166904,7.808795226132737e-06,6499796.5,0.016063524695364748,False,7.808795226132737e-06
imbalance_rolling_ptp_8,-0.00034345534921643626,-0.00033583031439687937,-7.625034819556888e-06,6634114.5,0.35531910416708545,False,7.625034819556888e-06
log_quote_volume_rolling_ptp_4,-1.1745059263182418e-05,-1.9296223961848178e-05,7.55116469866576e-06,6896283.0,0.05001447275689515,False,7.55116469866576e-06
log_quote_volume_rolling_iqr_48,-0.0004130792748562711,-0.000405576525070614,-7.502749785657115e-06,6588358.5,0.15353470478787523,False,7.502749785657115e-06
close_to_vwap_rolling_ptp_96,8.773789109134376e-05,9.466690961975116e-05,-6.929018528407406e-06,6317671.5,9.480523564810813e-06,True,6.929018528407406e-06
log_quote_volume_rolling_mean_12,0.0006292034243535852,0.0006360223572068258,-6.8189328532406324e-06,6641295.5,0.3978382988089769,False,6.8189328532406324e-06
buy_ratio_lag_2,2.1507031245115557e-05,1.4721365286158435e-05,6.785665958957122e-06,5660465.5,2.122056196140155e-34,True,6.785665958957122e-06
log_quote_volume_rolling_iqr_24,-7.598362782107813e-05,-8.276472032590013e-05,6.781092504822001e-06,6111358.5,2.5656832243410796e-11,True,6.781092504822001e-06
log_quote_volume_rolling_ptp_48,-3.572579916602049e-05,-4.23537394698467e-05,6.627940303826213e-06,7139768.5,3.506210309680377e-06,True,6.627940303826213e-06
close_to_vwap_rolling_iqr_12,5.3234261991456665e-05,5.9828669164211595e-05,-6.594407172754929e-06,6215775.5,3.273874680924409e-08,True,6.594407172754929e-06
imbalance_rolling_max_12,-2.528674249650214e-05,-1.8816923351905146e-05,-6.469819144596993e-06,7442289.5,1.5940940411824877e-16,True,6.469819144596993e-06
squared_return_rolling_min_8,3.5321824778927226e-05,2.8859314771409525e-05,6.4625100075177006e-06,6705424.0,0.8881321782833578,False,6.4625100075177006e-06
log_quote_volume_rolling_iqr_4,-1.9428946405854202e-05,-2.5887697776263105e-05,6.458751370408903e-06,6373998.5,8.180680502960092e-05,True,6.458751370408903e-06
log_volume_rolling_iqr_8,5.927019061958756e-06,1.2325853848233557e-05,-6.398834786274801e-06,6364037.0,9.305029162526007e-05,True,6.398834786274801e-06
illiq_rolling_var_2,-2.0293948322007505e-06,4.084889755768595e-06,-6.1142845879693455e-06,5224598.0,1.035187447746707e-61,True,6.1142845879693455e-06
illiq_rolling_mean_4,-3.950295450722944e-05,-3.4265161568995905e-05,-5.237792938233538e-06,6077013.0,1.4170140373803209e-12,True,5.237792938233538e-06
parkinson_var_rolling_max_12,0.0005029873970125381,0.0004979683844965186,5.019012516019458e-06,7264301.0,1.9591481539223408e-09,True,5.019012516019458e-06
imbalance_rolling_ptp_2,2.2180727770191138e-05,2.7063807700769252e-05,-4.883079930578114e-06,6714835.0,0.9702507832014274,False,4.883079930578114e-06
imbalance_rolling_ptp_24,-0.002419792721589448,-0.002424035037221619,4.2423156321712285e-06,6087465.5,4.156929093197977e-12,True,4.2423156321712285e-06
close_to_vwap_lag_10,7.63853042848774e-05,8.054478175903689e-05,-4.159477474159493e-06,6661672.0,0.510879078729592,False,4.159477474159493e-06
range_hl_rolling_var_4,0.00016145961044443713,0.00015733254257848688,4.127067865950255e-06,7077712.5,5.378248833221094e-05,True,4.127067865950255e-06
illiq_rolling_var_48,3.1828519528618294e-05,3.593280426464935e-05,-4.1042847360310585e-06,7023170.5,0.0003539101577320721,True,4.1042847360310585e-06
close_to_vwap_rolling_min_8,3.285350242334489e-05,3.6869949954001816e-05,-4.016447530656925e-06,6895484.0,0.030786391113554537,False,4.016447530656925e-06
illiq_rolling_max_24,0.0001885117786685426,0.00018457979486196277,3.931983806579835e-06,6954457.0,0.00942883275691655,False,3.931983806579835e-06
close_to_vwap_rolling_var_2,0.0002575139740649677,0.0002535847290843746,3.9292449805931125e-06,6616016.5,0.2600902930462674,False,3.9292449805931125e-06
log_volume_rolling_max_48,-0.00021713621196000441,-0.00022104605317302376,3.909841213019347e-06,7434181.5,3.6023399849186385e-15,True,3.909841213019347e-06
close_to_vwap_rolling_ptp_12,0.0004796268351847947,0.0004759688215397707,3.658013645023992e-06,6857393.5,0.12250239685111729,False,3.658013645023992e-06
illiq_rolling_min_2,6.359310516556778e-05,6.014314367731406e-05,3.4499614882537203e-06,6839084.0,0.1293269183271585,False,3.4499614882537203e-06
illiq_rolling_max_96,6.756937747324324e-05,6.416237283406481e-05,3.4070046391784353e-06,6855868.0,0.1302358798985308,False,3.4070046391784353e-06
buy_ratio_lag_5,-5.7864654811298256e-05,-5.466047043739039e-05,-3.204184373907863e-06,6775980.0,0.5256192727504161,False,3.204184373907863e-06
close_to_vwap_rolling_max_24,3.3799978945172144e-05,3.0924058008479616e-05,2.8759209366925286e-06,7828192.0,2.527494947281838e-34,True,2.8759209366925286e-06
imbalance_rolling_ptp_96,-0.0010434772463054412,-0.0010462820543980763,2.804808092635039e-06,6457844.5,0.003528374103327556,True,2.804808092635039e-06
range_pct_rolling_mean_1,0.0066078454981467975,0.006610270303359555,-2.4248052127575845e-06,6834589.0,0.20097042269315102,False,2.4248052127575845e-06
illiq_rolling_ptp_8,7.887229423693142e-06,1.021831027622775e-05,-2.3310808525346082e-06,6931325.0,0.019168115127912416,False,2.3310808525346082e-06
abs_return_rolling_min_4,2.9610500638717144e-05,3.187244126072906e-05,-2.2619406220119183e-06,6342372.0,2.1422956873961728e-05,True,2.2619406220119183e-06
log_volume_rolling_var_4,-0.00010028747580266426,-0.0001025371782906857,2.2497024880214464e-06,6765683.5,0.6019787624364956,False,2.2497024880214464e-06
abs_return_rolling_min_48,9.223091846996853e-05,9.44056614579156e-05,-2.174742987947069e-06,6403499.5,0.0004913572239870325,True,2.174742987947069e-06
illiq_rolling_iqr_96,6.975725016311946e-06,8.892901714043477e-06,-1.9171766977315312e-06,6013741.0,1.2086668116586358e-15,True,1.9171766977315312e-06
lower_wick,2.759442029364722e-05,2.5729140856172995e-05,1.8652794374742245e-06,8160008.5,2.9906362675682583e-57,True,1.8652794374742245e-06
range_pct_rolling_ptp_24,6.227962291083326e-05,6.0513615698910646e-05,1.7660072119226109e-06,6944423.5,0.005094893954963416,True,1.7660072119226109e-06
squared_return_rolling_min_12,7.831651948039112e-07,-9.132756254362971e-07,1.6964408202402082e-06,6504008.0,0.01639320903858745,False,1.6964408202402082e-06
vwap,0.00010491147626763412,0.0001064714266077675,-1.5599503401333731e-06,6492994.5,0.005683284795234204,True,1.5599503401333731e-06
garman_klass_var_rolling_ptp_2,0.000129085187531245,0.00013047145241097352,-1.3862648797285059e-06,6418937.5,0.0009593603222006883,True,1.3862648797285059e-06
imbalance_expanding_skew,1.2346137501036078e-05,1.1131993307988409e-05,1.2141441930476698e-06,7300219.0,5.670586214042386e-12,True,1.2141441930476698e-06
imbalance_lag_10,-5.8175212524850757e-05,-5.933655081065934e-05,1.1613382858085837e-06,6633142.5,0.33753295789707816,False,1.1613382858085837e-06
imbalance_rolling_mean_48,-0.00018140450271815083,-0.0001824292725804028,1.0247698622519873e-06,7352600.5,3.114901324013672e-12,True,1.0247698622519873e-06
illiq_rolling_min_96,5.3769346553079e-05,5.283883658491371e-05,9.305099681652913e-07,7211683.0,5.7999777168406735e-08,True,9.305099681652913e-07
log_quote_volume_rolling_ptp_96,-1.9244238466533925e-05,-1.8361112440135198e-05,-8.831260263987266e-07,6302512.5,3.232143710875058e-06,True,8.831260263987266e-07
close_to_vwap_lag_3,1.0643879460628043e-06,4.7162688883519824e-07,5.927610572276062e-07,6782956.5,0.47368780676112043,False,5.927610572276062e-07
log_volume_rolling_var_12,-3.261354502886349e-06,-3.8142428922497053e-06,5.528883893633563e-07,7015121.5,0.001101115251092478,True,5.528883893633563e-07
log_quote_volume_rolling_var_8,1.0179703822526043e-05,9.689520780027798e-06,4.901830424982444e-07,7105347.5,5.7625922736895584e-06,True,4.901830424982444e-07
flag__no_trades,2.9090703109557392e-08,-9.339085983943391e-09,3.842978909350079e-08,11258325.0,0.0,True,3.842978909350079e-08
buy_ratio_rolling_min_48,2.2049075072264708e-05,2.2074720083300444e-05,-2.5645011035736455e-08,6674305.5,0.5866449514115852,False,2.5645011035736455e-08
abs_return_rolling_min_96,0.000100808838790846,0.00010080994242194906,-1.1036311030636e-09,6366411.0,9.298498119174266e-05,True,1.1036311030636e-09
close_to_vwap_rolling_iqr_4,0.0,0.0,0.0,6718224.0,1.0,False,0.0
imbalance_rolling_var_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
log_quote_volume_rolling_ptp_12,0.0,0.0,0.0,6718224.0,1.0,False,0.0
parkinson_var_rolling_var_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
log_quote_volume_rolling_ptp_8,0.0,0.0,0.0,6718224.0,1.0,False,0.0
log_quote_volume_rolling_iqr_12,0.0,0.0,0.0,6718224.0,1.0,False,0.0
parkinson_var_rolling_iqr_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
parkinson_var_rolling_ptp_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
log_quote_volume_rolling_min_96,0.0,0.0,0.0,6718224.0,1.0,False,0.0
imbalance_rolling_iqr_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
range_hl_rolling_var_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
range_hl_rolling_iqr_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
range_hl_rolling_ptp_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
log_quote_volume_rolling_ptp_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
log_quote_volume_rolling_var_2,0.0,0.0,0.0,6718224.0,1.0,False,0.0
log_quote_volume_rolling_var_4,0.0,0.0,0.0,6718224.0,1.0,False,0.0
imbalance_rolling_iqr_8,0.0,0.0,0.0,6718224.0,1.0,False,0.0
imbalance_rolling_max_8,0.0,0.0,0.0,6718224.0,1.0,False,0.0
flag__no_quote_volume,0.0,0.0,0.0,6718224.0,1.0,False,0.0
imbalance_rolling_mean_8,0.0,0.0,0.0,6718224.0,1.0,False,0.0
return_rolling_ptp_12,0.0,0.0,0.0,6718224.0,1.0,False,0.0
log_quote_volume_rolling_iqr_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
log_volume_rolling_ptp_96,0.0,0.0,0.0,6718224.0,1.0,False,0.0
log_quote_volume_rolling_var_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
range_hl_lag_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
abs_return_lag_5,0.0,0.0,0.0,6718224.0,1.0,False,0.0
abs_return_lag_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
abs_return_lag_2,0.0,0.0,0.0,6718224.0,1.0,False,0.0
imbalance_rolling_var_2,0.0,0.0,0.0,6718224.0,1.0,False,0.0
imbalance_rolling_ptp_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
imbalance_rolling_max_4,0.0,0.0,0.0,6718224.0,1.0,False,0.0
abs_return_rolling_ptp_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
imbalance_rolling_min_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
flag__no_vwap,0.0,0.0,0.0,6718224.0,1.0,False,0.0
flag__no_volume,0.0,0.0,0.0,6718224.0,1.0,False,0.0
flag__range_zero,0.0,0.0,0.0,6718224.0,1.0,False,0.0
flag__first_bar,0.0,0.0,0.0,6718224.0,1.0,False,0.0
flag__segment_start,0.0,0.0,0.0,6718224.0,1.0,False,0.0
range_pct_rolling_var_2,0.0,0.0,0.0,6718224.0,1.0,False,0.0
range_pct_rolling_var_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
range_pct_rolling_ptp_2,0.0,0.0,0.0,6718224.0,1.0,False,0.0
buy_ratio_rolling_iqr_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
flag__gk_negative,0.0,0.0,0.0,6718224.0,1.0,False,0.0
return_rolling_var_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
return_rolling_iqr_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
buy_ratio_rolling_var_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
buy_ratio_rolling_min_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
return_rolling_ptp_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
log_volume_rolling_ptp_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
log_volume_rolling_iqr_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
log_volume_rolling_var_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
squared_return_rolling_var_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
squared_return_rolling_ptp_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
squared_return_rolling_iqr_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
buy_ratio_rolling_ptp_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
buy_ratio_rolling_var_8,0.0,0.0,0.0,6718224.0,1.0,False,0.0
log_volume_rolling_iqr_12,0.0,0.0,0.0,6718224.0,1.0,False,0.0
range_pct_rolling_iqr_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
range_pct_rolling_ptp_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
illiq_rolling_ptp_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
illiq_rolling_var_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
buy_ratio_rolling_mean_96,0.0,0.0,0.0,6718224.0,1.0,False,0.0
illiq_rolling_iqr_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
garman_klass_var_rolling_iqr_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
illiq_rolling_ptp_24,0.0,0.0,0.0,6718224.0,1.0,False,0.0
illiq_rolling_var_24,0.0,0.0,0.0,6718224.0,1.0,False,0.0
imbalance_lag_2,0.0,0.0,0.0,6718224.0,1.0,False,0.0
illiq_rolling_var_8,0.0,0.0,0.0,6718224.0,1.0,False,0.0
garman_klass_var_rolling_var_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
illiq_rolling_iqr_8,0.0,0.0,0.0,6718224.0,1.0,False,0.0
garman_klass_var_rolling_ptp_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
abs_return_rolling_min_24,0.0,0.0,0.0,6718224.0,1.0,False,0.0
squared_return_rolling_min_48,0.0,0.0,0.0,6718224.0,1.0,False,0.0
illiq_rolling_iqr_48,0.0,0.0,0.0,6718224.0,1.0,False,0.0
close_to_vwap_rolling_var_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
close_to_vwap_rolling_iqr_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
close_to_vwap_rolling_ptp_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
abs_return_rolling_iqr_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
return_rolling_ptp_96,0.0,0.0,0.0,6718224.0,1.0,False,0.0
abs_return_rolling_var_1,0.0,0.0,0.0,6718224.0,1.0,False,0.0
